"V1","V2",
-0.010449,0.030286,
-0.021901,0.00020922,
0.011126,-0.038491,
0.020306,-0.055184,
-0.016834,-0.040496,
-0.012482,-0.01639,
0.022153,0.0068723,
0.01464,0.031311,
0.0062508,0.044095,
0.029819,0.037768,
0.02993,0.024726,
0.014845,0.011805,
0.026538,-1.0052e-05,
0.031275,-0.001557,
0.017409,0.0088257,
0.015477,0.020707,
0.0085493,0.026873,
-0.0036112,0.02151,
0.015883,0.0039936,
0.034709,-0.0092235,
0.019104,-0.0052927,
0.01596,0.0078803,
0.022249,0.022088,
-0.0060763,0.031423,
-0.015663,0.021131,
0.030629,-0.0052417,
0.057479,-0.01647,
0.036333,0.0026899,
0.013559,0.033719,
-0.0014025,0.051267,
0.0070886,0.041771,
0.049012,0.016131,
0.045749,0.0031719,
-0.014979,0.0055998,
-0.021968,-0.0016689,
0.017128,-0.018187,
0.0040064,-0.022214,
-0.014722,-0.016627,
0.01376,-0.010635,
0.00084885,0.0019434,
-0.048666,0.0088344,
-0.014182,-0.010017,
0.060823,-0.030023,
0.045934,-0.013144,
-0.019476,0.025219,
-0.032633,0.040304,
-0.010705,0.019831,
-0.0087979,-0.016745,
-0.020207,-0.050234,
-0.020302,-0.069408,
-0.0084872,-0.066217,
0.0045062,-0.038546,
0.017316,0.0048567,
0.031414,0.048839,
0.032397,0.078901,
0.015661,0.081836,
0.0026323,0.051063,
0.0019528,-0.0021415,
0.003679,-0.052221,
0.0096098,-0.075288,
0.018146,-0.059459,
0.010438,-0.011534,
-0.0075584,0.040377,
-0.0087434,0.064938,
-0.002001,0.051668,
-0.011853,0.011077,
-0.015168,-0.039666,
0.020556,-0.076282,
0.053229,-0.067728,
0.029787,-0.008213,
-0.0014772,0.061989,
0.011753,0.097307,
0.012975,0.087061,
-0.02625,0.03791,
-0.029158,-0.038637,
0.011992,-0.10559,
0.019581,-0.11627,
0.0084108,-0.064417,
0.026058,0.017573,
0.02653,0.09424,
-0.0052597,0.12949,
-0.0099096,0.096449,
0.0016335,0.012928,
-0.011622,-0.073566,
-0.0048253,-0.12631,
0.037535,-0.11753,
0.037481,-0.038766,
-0.010832,0.06558,
-0.019788,0.12572,
0.013074,0.11238,
0.0060626,0.047586,
-0.036618,-0.036472,
-0.038074,-0.1148,
-0.0046075,-0.15105,
2.6999e-05,-0.11588,
-0.018173,-0.02954,
-0.017847,0.054478,
-0.0027498,0.09714,
0.0074747,0.087601,
0.0050594,0.037644,
-0.0024644,-0.026875,
0.018717,-0.07679,
0.051823,-0.080526,
0.020273,-0.027333,
-0.041416,0.040465,
-0.025438,0.066689,
0.025259,0.047813,
0.016527,0.01449,
-0.0049989,-0.018734,
0.010411,-0.044209,
0.029357,-0.045172,
0.044557,-0.014085,
0.033903,0.038593,
-0.022268,0.080725,
-0.022236,0.071878,
0.055204,0.020982,
0.053092,-0.016596,
-0.020187,-0.025218,
-0.0090397,-0.029619,
0.02674,-0.025483,
-0.0083726,-0.0034476,
-0.003732,0.014191,
0.047423,0.022385,
0.011889,0.035271,
-0.048077,0.03282,
-0.019411,-0.005261,
0.021651,-0.049323,
0.021868,-0.061911,
0.02829,-0.03674,
0.025895,0.01418,
0.0026996,0.06357,
-0.0023947,0.079805,
-0.0069939,0.054104,
-0.020849,-0.0014934,
-0.0094964,-0.063379,
-0.005803,-0.098619,
-0.027716,-0.091347,
-0.0043369,-0.054414,
0.05049,0.0027082,
0.043789,0.072812,
0.0021268,0.12018,
-0.00035214,0.10734,
0.008075,0.041665,
-0.0024234,-0.038703,
0.0041664,-0.098106,
0.032731,-0.10675,
0.037627,-0.051891,
0.0046269,0.037157,
-0.022829,0.10225,
-0.011852,0.10353,
0.015133,0.048265,
0.03214,-0.021832,
0.037204,-0.064797,
0.017952,-0.061242,
-0.013488,-0.024163,
-0.0068116,0.014591,
0.01622,0.039154,
-0.0061188,0.04701,
-0.023438,0.027373,
0.026366,-0.01384,
0.066782,-0.036556,
0.031759,-0.015838,
-0.0055184,0.022908,
0.021056,0.046339,
0.065697,0.055011,
0.062891,0.063582,
0.015793,0.066728,
-0.017782,0.044003,
-0.0057567,-0.0063881,
0.01823,-0.055063,
0.015599,-0.070078,
-0.012478,-0.047761,
-0.037712,-0.012877,
-0.027188,0.0070275,
0.0085973,0.0085992,
0.018367,0.0066859,
-0.002481,0.0065718,
-0.015714,0.00021847,
-0.020579,-0.015257,
-0.021141,-0.034661,
-0.0013187,-0.048229,
0.015704,-0.041769,
0.0072432,-0.012791,
-0.002176,0.020991,
-0.0047054,0.039683,
-0.01099,0.033979,
-0.010713,0.0056978,
-0.0019307,-0.030449,
0.014882,-0.053226,
0.035754,-0.045118,
0.012803,-0.0044214,
-0.042513,0.037301,
-0.030065,0.039781,
0.024893,0.0094367,
0.015568,-0.017245,
-0.0052817,-0.030065,
0.024963,-0.030687,
0.023907,-0.0095502,
-0.0077825,0.021602,
0.011375,0.037112,
0.022381,0.037053,
-0.017641,0.025297,
-0.016122,-0.0061842,
0.023002,-0.040863,
0.016779,-0.048287,
-0.0040403,-0.028248,
0.0016087,0.00036771,
0.0038273,0.024902,
0.0035698,0.035607,
0.012153,0.028865,
0.012339,0.012,
0.0087397,-0.0061774,
-0.00043845,-0.019003,
-0.017918,-0.025511,
-0.0057173,-0.029415,
0.023719,-0.023765,
0.016737,-0.00072602,
-0.0012671,0.025909,
0.0024716,0.036832,
0.0078219,0.028719,
0.024227,0.0096008,
0.034309,-0.0039625,
-0.017099,-0.0042771,
-0.055706,-0.01277,
0.0048892,-0.038579,
0.056096,-0.045366,
0.017916,-0.011337,
-0.0086565,0.032047,
0.01866,0.053722,
0.035247,0.054788,
0.035882,0.043612,
0.038909,0.027393,
0.030384,0.014642,
0.023618,0.0075827,
0.025944,0.0064152,
0.0081046,0.010958,
-0.030305,0.010523,
-0.055589,-0.010785,
-0.042439,-0.052397,
-0.006635,-0.087894,
-0.0013641,-0.086464,
-0.026325,-0.048731,
-0.019938,-0.0041014,
0.016594,0.028971,
0.033823,0.050915,
0.034958,0.060462,
0.033644,0.055001,
0.02715,0.037216,
0.029644,0.01393,
0.02461,-0.0032787,
0.0006461,-0.009943,
0.0076096,-0.012392,
0.031242,-0.0069864,
0.0091083,0.011151,
-0.0052934,0.024952,
0.03289,0.02397,
0.043375,0.023562,
0.019947,0.028396,
0.025927,0.028097,
0.015714,0.023655,
-0.024651,0.011782,
-0.013071,-0.016323,
0.026064,-0.042298,
0.030087,-0.039129,
0.038908,-0.0062606,
0.046976,0.043011,
0.0079383,0.085965,
-0.015236,0.087542,
0.010223,0.040486,
0.010634,-0.02122,
-0.0082751,-0.067356,
0.0066993,-0.083832,
0.018529,-0.059232,
-0.0018772,-0.0038753,
-0.016176,0.046336,
-0.0019476,0.062901,
0.028894,0.046656,
0.040912,0.020046,
0.011602,0.00051365,
-0.0050331,-0.014679,
0.024626,-0.0249,
0.031046,-0.01512,
-0.0055535,0.01079,
-0.020099,0.025934,
-0.013271,0.017274,
-0.01415,-0.0078735,
0.001394,-0.036061,
0.021618,-0.047323,
0.0078509,-0.030035,
-0.0096621,0.0010271,
-0.0017783,0.023717,
0.00423,0.030539,
2.7354e-05,0.021801,
-0.0033954,0.0011682,
-0.0050633,-0.022689,
0.0047036,-0.038966,
0.017236,-0.036353,
0.010454,-0.012474,
0.0014378,0.017822,
0.0023467,0.036534,
-0.0094263,0.035185,
-0.012888,0.011157,
0.021507,-0.023126,
0.041975,-0.037629,
0.01779,-0.01901,
0.006117,0.013471,
0.020307,0.039151,
0.010353,0.050846,
-0.011722,0.039955,
0.00092353,0.0049626,
0.026034,-0.031421,
0.021879,-0.042666,
0.00078215,-0.026654,
-0.0082231,-0.0010072,
-0.0042572,0.017688,
-0.0069734,0.022294,
-0.018892,0.010111,
-0.011492,-0.016385,
0.021336,-0.040173,
0.03621,-0.03723,
0.01651,-0.0046527,
0.0048709,0.033351,
0.016734,0.054251,
0.021844,0.053606,
0.014408,0.035259,
0.0074267,0.0060934,
0.0071982,-0.022767,
0.025393,-0.037609,
0.041635,-0.024852,
0.0074075,0.013105,
-0.042041,0.04255,
-0.0175,0.031614,
0.049826,-0.0017557,
0.056971,-0.01412,
0.014582,0.002596,
-0.0021063,0.022378,
0.0095621,0.028319,
0.019301,0.022688,
0.028971,0.013516,
0.035648,0.0096753,
0.025466,0.014947,
0.010672,0.022234,
0.0096782,0.021878,
0.016639,0.013803,
0.02096,0.0050072,
0.02574,0.0017797,
0.023931,0.0072242,
0.00094996,0.016682,
-0.013927,0.016051,
0.015399,0.0011548,
0.043472,-0.0085662,
0.016541,0.0014732,
-0.014508,0.015071,
0.0039251,0.013925,
0.022752,0.0059332,
0.010824,0.0024201,
0.013514,0.0012577,
0.032971,0.0042369,
0.027189,0.0168,
0.0073816,0.030366,
0.0063399,0.030893,
0.01182,0.017995,
0.00060144,-3.0756e-05,
-0.019672,-0.019544,
-0.024426,-0.039793,
-0.0071258,-0.053133,
0.0044042,-0.04692,
-0.0015337,-0.02063,
0.011592,0.011048,
0.050047,0.039697,
0.059535,0.067637,
0.025534,0.085309,
0.0045021,0.071651,
0.016866,0.026415,
0.01554,-0.02324,
-0.0077973,-0.055179,
0.0018061,-0.064179,
0.046549,-0.042614,
0.050489,0.014712,
-0.0014421,0.079705,
-0.032311,0.10069,
-0.022422,0.057089,
-0.022929,-0.023908,
-0.021871,-0.10101,
0.023961,-0.13516,
0.066675,-0.092365,
0.039317,0.018011,
-0.013863,0.12619,
-0.011409,0.15955,
0.032058,0.10617,
0.041096,0.015163,
-0.00080546,-0.061597,
-0.036341,-0.10705,
-0.02839,-0.11599,
-0.0027662,-0.082945,
0.0075862,-0.016994,
0.0057111,0.052905,
0.0085939,0.093845,
0.010049,0.089708,
-0.0069297,0.044772,
-0.023179,-0.023859,
0.00093281,-0.087957,
0.041212,-0.10736,
0.027994,-0.059791,
-0.021389,0.021773,
-0.024926,0.076998,
0.0082669,0.080464,
0.012076,0.046108,
0.0093797,-0.004731,
0.047672,-0.045987,
0.070255,-0.044203,
0.028789,0.0051243,
-0.0022866,0.059958,
0.021925,0.0822,
0.029036,0.071444,
6.4557e-05,0.0372,
0.0079309,-0.01284,
0.038496,-0.051285,
0.020268,-0.050426,
-0.0093944,-0.019909,
0.0026176,0.012971,
0.011701,0.036198,
-0.00038089,0.043111,
0.0086314,0.028011,
0.025152,0.0028967,
0.016716,-0.013888,
0.0069355,-0.017972,
0.0053269,-0.012433,
-0.0036117,-0.002011,
-0.0055815,0.0047513,
0.0031336,0.0042979,
0.0035041,0.00046576,
-0.00044511,-0.0044139,
-0.00059109,-0.0095093,
0.00029891,-0.012663,
0.0073736,-0.011731,
0.012006,-0.0045191,
-0.00036161,0.0065516,
-0.0097842,0.011319,
-0.0020872,0.0044074,
0.0098426,-0.0074115,
0.029395,-0.012624,
0.046474,-0.0006112,
0.026627,0.028381,
-0.011875,0.051277,
-0.016384,0.042403,
0.010752,0.0058331,
0.029625,-0.028845,
0.023424,-0.037783,
0.0024987,-0.021079,
-0.010317,0.0031819,
-0.0082779,0.017696,
-0.007093,0.016792,
-0.010327,0.0022995,
-0.013317,-0.019588,
-0.010888,-0.039537,
0.0077103,-0.046791,
0.021206,-0.03095,
0.0050895,0.0040724,
0.00075733,0.035227,
0.03565,0.047829,
0.061339,0.051183,
0.06169,0.055491,
0.055315,0.059843,
0.020032,0.05799,
-0.023103,0.035541,
-0.018869,-0.01306,
-0.0015023,-0.063032,
-0.0032408,-0.084452,
0.010565,-0.067931,
0.017353,-0.018374,
-0.0073721,0.040318,
-0.0043705,0.071731,
0.017859,0.064227,
0.0022745,0.031222,
-0.0027235,-0.015075,
0.021832,-0.053636,
0.011724,-0.058891,
-0.0035348,-0.033835,
0.01571,0.0028535,
0.0051113,0.039065,
-0.029657,0.053547,
-0.018204,0.028137,
0.0055014,-0.019022,
0.0046559,-0.055297,
0.014834,-0.063214,
0.025705,-0.036621,
0.012146,0.013588,
-0.0084475,0.057009,
-0.026597,0.064724,
-0.015178,0.028128,
0.034003,-0.026784,
0.041818,-0.054016,
-0.0053733,-0.040129,
-0.01428,-0.0118,
0.012693,0.012577,
0.017,0.031792,
0.020935,0.040644,
0.019216,0.037254,
-0.0065476,0.022034,
0.0062376,-0.0061471,
0.042432,-0.027932,
0.013453,-0.021282,
-0.026197,-0.0022013,
0.0031457,0.0052073,
0.03031,0.0087182,
0.0040983,0.017221,
-0.023102,0.016686,
-0.022756,-0.003508,
-0.0021625,-0.032904,
0.018795,-0.048582,
0.019214,-0.035531,
0.025158,-0.00019671,
0.038847,0.042595,
0.013315,0.076489,
-0.015921,0.075793,
0.0066754,0.032156,
0.021304,-0.023209,
-0.0054597,-0.05862,
-0.018865,-0.068903,
-0.025598,-0.057281,
-0.044312,-0.03472,
-0.03324,-0.019261,
-0.0084005,-0.013197,
-0.0096651,-0.0091014,
-0.006141,-0.007722,
0.010108,-0.0075928,
0.016849,-0.0023294,
0.036048,0.0095821,
0.054047,0.030655,
0.025859,0.056678,
-0.011023,0.063665,
-0.0097182,0.034664,
0.012627,-0.014618,
0.038652,-0.050239,
0.041878,-0.04574,
0.0015387,-0.0054529,
-0.029234,0.033259,
-0.012887,0.040119,
0.009288,0.019836,
0.021437,-0.0070112,
0.036643,-0.021069,
0.036907,-0.010712,
0.021745,0.017761,
0.0051235,0.043708,
-0.0074048,0.047688,
0.013962,0.024947,
0.050125,-0.0029636,
0.033101,-0.0093104,
-0.0015806,0.0009803,
0.0049649,0.0088922,
-0.004748,0.011229,
-0.032128,0.0025737,
0.0048459,-0.021091,
0.04701,-0.033311,
0.01768,-0.013455,
0.0077282,0.017836,
0.046723,0.042289,
0.040478,0.062634,
0.011916,0.06768,
0.02866,0.046059,
0.032714,0.014749,
-0.0032791,-0.010579,
-0.014971,-0.03235,
-0.011226,-0.046631,
-0.033151,-0.047442,
-0.035928,-0.043357,
0.0076609,-0.036495,
0.032932,-0.012866,
0.0031373,0.025486,
-0.025905,0.048479,
-0.01466,0.034847,
-0.00089987,-0.0032356,
-0.0067723,-0.041149,
-0.0036902,-0.06273,
0.0036708,-0.057723,
-0.0063974,-0.02786,
0.00097538,0.0081233,
0.033622,0.037148,
0.029925,0.058725,
-0.0060726,0.06145,
-0.013281,0.031497,
-0.0047704,-0.019029,
-0.00905,-0.062757,
0.0020603,-0.080297,
0.016795,-0.060269,
-0.0081316,-0.0097957,
-0.031773,0.03551,
-0.0064943,0.046517,
0.013124,0.029766,
-0.014861,0.0017685,
-0.031063,-0.034067,
0.0032702,-0.06634,
0.031836,-0.066747,
0.017299,-0.025522,
-0.00048547,0.030212,
0.0023032,0.066317,
0.0043894,0.06774,
-0.0016069,0.036704,
-0.010763,-0.012693,
-0.01754,-0.060362,
0.0031675,-0.086135,
0.041858,-0.069611,
0.039829,-0.0061152,
0.0094097,0.070443,
0.014854,0.11228,
0.029304,0.10299,
0.0050925,0.05432,
-0.018205,-0.016688,
-0.01794,-0.084761,
-0.021466,-0.11936,
-0.010222,-0.10599,
0.021297,-0.048513,
0.017418,0.033698,
-0.010611,0.098795,
0.00081558,0.10747,
0.028523,0.06308,
0.020849,0.0011217,
-0.00047069,-0.05029,
-0.0052996,-0.076926,
-0.0028277,-0.070504,
0.0069173,-0.034891,
0.029048,0.015913,
0.038331,0.066403,
0.016136,0.096404,
-0.0066518,0.083835,
0.0035192,0.028366,
0.022118,-0.037005,
0.026549,-0.073698,
0.046079,-0.063134,
0.066772,-0.0045077,
0.038213,0.07838,
0.0037597,0.13327,
0.018643,0.12181,
0.026564,0.057731,
0.0033464,-0.020887,
0.0092749,-0.083699,
0.026024,-0.10078,
0.012968,-0.060586,
0.01406,0.0098066,
0.022266,0.075081,
-0.0034466,0.10701,
-0.0054537,0.082996,
0.026187,0.017905,
0.0079311,-0.043636,
-0.023787,-0.080361,
0.00084734,-0.087846,
0.0053048,-0.056222,
-0.034845,-0.0025764,
-0.030938,0.031933,
-0.0020532,0.033921,
-0.0095954,0.01512,
-0.019916,-0.016327,
-0.024093,-0.049512,
-0.034426,-0.071649,
-0.0075544,-0.075441,
0.02548,-0.048987,
-0.004913,0.0049771,
-0.027961,0.048468,
0.013523,0.05438,
0.030975,0.037596,
-0.0026972,0.013998,
-0.012678,-0.01714,
0.0073025,-0.045385,
0.021564,-0.050162,
0.024635,-0.024254,
0.0022766,0.019006,
-0.030918,0.048566,
-0.022814,0.038806,
0.012346,-1.4939e-06,
0.019101,-0.034319,
0.0002665,-0.045272,
-0.011224,-0.036672,
-0.0099996,-0.018837,
-0.012757,-0.00084175,
-0.025264,0.0074334,
-0.023461,-0.0017558,
0.0012723,-0.021772,
0.011321,-0.033034,
-0.0026098,-0.026643,
-0.0028456,-0.011451,
0.0073849,0.0047692,
-0.001734,0.017772,
-0.01783,0.018126,
-0.015073,0.00021633,
0.0065804,-0.02528,
0.015348,-0.03731,
-0.019901,-0.028776,
-0.056169,-0.019373,
-0.031278,-0.027454,
0.0071633,-0.038647,
-0.0062668,-0.032765,
-0.027385,-0.01789,
-0.01916,-0.0095571,
-0.0075467,-0.0086799,
0.0093887,-0.0094908,
0.018019,-0.0041747,
-0.017656,0.0064459,
-0.045671,0.0029456,
-0.014583,-0.022602,
0.013215,-0.045498,
0.0011303,-0.04409,
-0.0050671,-0.024049,
0.0042569,0.0015344,
0.018067,0.024316,
0.036142,0.040548,
0.026724,0.049977,
-0.0017155,0.044551,
0.0060526,0.017183,
0.024787,-0.015521,
0.0051691,-0.031793,
-0.013546,-0.03254,
-0.0038336,-0.025748,
0.0023928,-0.012028,
0.0076511,0.0048292,
0.021085,0.019849,
0.018452,0.031317,
0.0074303,0.033211,
0.014347,0.021358,
0.033938,0.0051238,
0.047096,0.00061418,
0.029425,0.014088,
-0.017331,0.029826,
-0.031279,0.021531,
0.011003,-0.010645,
0.037932,-0.033856,
0.020259,-0.026943,
0.010971,-0.00083514,
0.017881,0.027255,
0.001476,0.045601,
-0.031121,0.039045,
-0.041165,-0.001173,
-0.022129,-0.058482,
0.0044609,-0.097013,
0.019781,-0.087983,
0.012083,-0.032019,
-0.01533,0.037307,
-0.032567,0.075328,
-0.022569,0.059535,
-0.016266,0.0038636,
-0.021747,-0.06044,
0.0020458,-0.10319,
0.030794,-0.095235,
0.0050767,-0.032966,
-0.023031,0.04016,
0.0065278,0.079046,
0.025141,0.078777,
-0.012073,0.048057,
-0.035086,-0.010459,
-0.0101,-0.07664,
0.020149,-0.10922,
0.023822,-0.081785,
0.00030762,-0.0097941,
-0.011849,0.059786,
0.013618,0.090508,
0.024912,0.080096,
0.00025826,0.039972,
-0.0078239,-0.017537,
-0.010762,-0.068926,
-0.035056,-0.093437,
-0.015679,-0.088921,
0.032913,-0.050652,
0.0098652,0.018211,
-0.021681,0.07529,
0.036615,0.08519,
0.077131,0.068457,
0.022079,0.049782,
-0.013534,0.017892,
0.018314,-0.025963,
0.032551,-0.049758,
0.0084036,-0.038127,
-0.012129,-0.008093,
-0.01054,0.016411,
0.0087627,0.025225,
0.0053768,0.022619,
-0.031282,0.0081324,
-0.030276,-0.024512,
0.012127,-0.058177,
0.0080624,-0.06164,
-0.021234,-0.036225,
0.0075215,-0.0053543,
0.038142,0.027086,
0.0025283,0.057013,
-0.025052,0.057474,
0.0019737,0.019563,
0.023144,-0.02681,
0.023085,-0.050427,
0.033137,-0.040522,
0.030203,-0.00020691,
-0.0050862,0.047426,
-0.03373,0.065289,
-0.030219,0.034868,
-0.0037794,-0.025358,
0.031359,-0.073465,
0.04872,-0.072714,
0.031223,-0.019408,
0.0026161,0.050791,
-0.005876,0.09201,
0.004588,0.082953,
0.013691,0.034896,
0.0112,-0.022886,
0.0060686,-0.063494,
0.0022463,-0.071582,
-0.012228,-0.047687,
-0.016241,-0.011112,
0.020004,0.019879,
0.047516,0.046269,
0.02382,0.066675,
0.012589,0.063686,
0.039348,0.036386,
0.030258,0.0081464,
-0.0025004,-0.011685,
0.018306,-0.026129,
0.049438,-0.021099,
0.033897,0.011573,
0.021112,0.050091,
0.018804,0.070626,
-0.012302,0.061724,
-0.026059,0.01708,
0.0068113,-0.044947,
0.02537,-0.081918,
0.02367,-0.069745,
0.032988,-0.016368,
0.01859,0.052718,
-0.010834,0.097691,
0.003405,0.088275,
0.020651,0.037035,
-0.010804,-0.023207,
-0.031181,-0.07555,
-0.010019,-0.10404,
0.00087787,-0.088673,
0.00064337,-0.034689,
0.014055,0.030279,
0.021723,0.080405,
0.027543,0.097173,
0.041279,0.077719,
0.033941,0.038616,
0.021797,-0.0028429,
0.035863,-0.031313,
0.020872,-0.03065,
-0.030868,-0.010647,
-0.017028,-0.00095267,
0.046361,0.00060864,
0.040727,0.017656,
0.0025805,0.040292,
0.017161,0.044109,
0.019996,0.032282,
-0.020146,0.010994,
-0.016828,-0.02384,
0.017289,-0.054244,
0.011112,-0.053887,
0.012564,-0.025526,
0.04799,0.017769,
0.043901,0.067858,
0.007937,0.099275,
0.0060225,0.08448,
0.013606,0.031418,
-0.00047085,-0.029905,
-0.0071238,-0.075502,
-0.0056581,-0.088202,
-0.0039727,-0.063584,
0.01128,-0.014328,
0.0059822,0.04013,
-0.030126,0.0711,
-0.018226,0.052618,
0.043856,0.0023223,
0.047884,-0.03034,
-0.0054569,-0.029828,
-0.0083923,-0.018523,
0.032209,-0.003788,
0.029648,0.022199,
0.0025616,0.046393,
0.018732,0.048199,
0.050112,0.034537,
0.035955,0.024606,
0.0044259,0.017342,
0.0087565,0.0036559,
0.026971,-0.0087055,
0.017548,-0.0074496,
-0.013013,0.0018647,
-0.044532,0.0010382,
-0.062208,-0.02294,
-0.047448,-0.064678,
-0.02012,-0.097151,
-0.025029,-0.094574,
-0.045037,-0.061988,
-0.036359,-0.024523,
-0.012766,0.0029721,
0.0040942,0.018711,
0.021653,0.024449,
0.020105,0.025383,
-0.01072,0.0201,
-0.011055,-0.00032223,
0.033825,-0.024741,
0.040277,-0.024588,
-0.0079739,0.00055971,
-0.029401,0.018824,
-0.01171,0.012873,
-0.0058391,-0.0070868,
-0.0042183,-0.027786,
0.0023762,-0.038402,
-0.016739,-0.033193,
-0.030481,-0.023101,
-0.0014043,-0.017537,
0.0077358,-0.0081519,
-0.025552,0.003468,
-0.021434,0.00017155,
0.013848,-0.013733,
0.0045598,-0.018477,
-0.010731,-0.015077,
0.014359,-0.010452,
0.011263,0.0016275,
-0.029591,0.013119,
-0.02545,0.0036351,
0.012217,-0.019609,
0.015373,-0.030656,
-9.2605e-05,-0.023008,
-0.0037979,-0.0071857,
-0.0074091,0.0065609,
0.0018932,0.011037,
0.029458,0.0095276,
0.031157,0.013825,
0.0022251,0.022032,
-0.0024726,0.01918,
0.027987,0.0057364,
0.038889,0.00028149,
0.0052056,0.0086516,
-0.028579,0.012407,
-0.024404,-0.0038468,
-0.0040952,-0.030298,
0.0035199,-0.046003,
0.0077874,-0.040329,
0.013653,-0.015067,
0.006495,0.018712,
-0.006899,0.04185,
-0.010078,0.039011,
-0.0021177,0.011686,
0.013273,-0.022367,
0.02084,-0.040467,
0.0045246,-0.032559,
-0.009233,-0.010467,
0.013628,0.009848,
0.043405,0.028626,
0.03791,0.049205,
0.017297,0.060161,
0.014349,0.048922,
0.018678,0.020304,
0.0067981,-0.010218,
-0.01764,-0.033882,
-0.027373,-0.050484,
-0.0092935,-0.056496,
0.0095512,-0.0425,
0.0032642,-0.0088369,
-0.0035762,0.025726,
0.010502,0.04306,
0.013021,0.041427,
-0.010178,0.023136,
-0.017971,-0.011164,
0.0019368,-0.04759,
0.0072341,-0.0617,
-0.012757,-0.046401,
-0.018714,-0.018212,
0.00011814,0.0064873,
0.0086685,0.023731,
-0.0082377,0.029398,
-0.017448,0.015199,
0.00022905,-0.014392,
0.0098094,-0.038133,
-0.0046239,-0.041726,
-0.0065094,-0.029842,
0.008251,-0.009666,
0.0094494,0.014291,
0.017316,0.032288,
0.044621,0.040912,
0.032057,0.046609,
-0.021774,0.040775,
-0.035023,0.0056307,
-0.0052734,-0.046562,
0.010808,-0.079246,
0.018863,-0.070443,
0.024646,-0.022801,
0.00032235,0.039817,
-0.025467,0.077225,
-0.012384,0.063709,
0.0096916,0.013567,
0.0093685,-0.038383,
-0.0093468,-0.067964,
-0.029654,-0.070969,
-0.018021,-0.055285,
0.01601,-0.024542,
0.016079,0.018901,
0.0027248,0.055058,
0.030245,0.064092,
0.044445,0.05394,
-0.0034694,0.034666,
-0.037368,-0.0029063,
-0.0087636,-0.053631,
0.025441,-0.082262,
0.019293,-0.062888,
-0.012084,-0.0099691,
-0.024702,0.036591,
-0.00042845,0.050886,
0.016883,0.037886,
0.0037694,0.012119,
0.0067769,-0.017506,
0.030187,-0.035447,
0.028678,-0.025495,
0.019992,0.0060433,
0.029579,0.04042,
0.025159,0.064427,
0.0024369,0.06524,
-0.0086764,0.03476,
-0.0031661,-0.015645,
0.012766,-0.058814,
0.015915,-0.068841,
-0.013309,-0.042786,
-0.0234,-0.0064103,
0.013715,0.019419,
0.021008,0.037281,
-0.017626,0.041894,
-0.021763,0.017772,
0.0067818,-0.023965,
0.015429,-0.052177,
0.01645,-0.050007,
0.016199,-0.019606,
0.001544,0.022152,
-0.00081896,0.049616,
0.0051656,0.049972,
-0.013307,0.025926,
-0.023776,-0.016851,
-0.0083723,-0.061208,
-0.011641,-0.081413,
-0.019309,-0.070204,
0.0099724,-0.036418,
0.03725,0.014147,
0.031264,0.068021,
0.023098,0.09852,
0.015356,0.088798,
-0.0040775,0.041758,
-0.013665,-0.025596,
-0.013055,-0.084748,
-0.012338,-0.10866,
0.0072404,-0.086335,
0.039445,-0.022702,
0.0514,0.062036,
0.037606,0.13196,
0.0082658,0.14772,
-0.013079,0.091157,
0.0058908,-0.012529,
0.030122,-0.10198,
0.0086298,-0.12757,
-0.0024637,-0.087899,
0.032887,-0.009763,
0.027804,0.078222,
-0.029041,0.13119,
-0.042414,0.10371,
-0.026426,0.007032,
-0.038303,-0.10192,
-0.025726,-0.17262,
0.0081453,-0.16486,
-0.019236,-0.074559,
-0.051735,0.03409,
-0.011251,0.095559,
0.01506,0.10039,
-0.015092,0.058927,
-0.012709,-0.015403,
0.013883,-0.084311,
-0.0048398,-0.10718,
-0.021326,-0.082085,
0.011965,-0.029634,
0.051758,0.036447,
0.064427,0.10144,
0.03743,0.13956,
-0.015882,0.12066,
-0.022652,0.036291,
0.029173,-0.069616,
0.052064,-0.12525,
0.027356,-0.097741,
0.008791,-0.014145,
-0.0013732,0.072137,
-0.0042551,0.11559,
0.01327,0.098062,
0.012953,0.037624,
-0.0088774,-0.033697,
0.005846,-0.089266,
0.038984,-0.097944,
0.03254,-0.045471,
0.013108,0.03701,
0.010266,0.10074,
0.0056473,0.11476,
0.014778,0.073689,
0.038942,0.0056378,
0.032181,-0.045993,
0.013859,-0.061083,
0.021135,-0.041604,
0.0016642,0.0021761,
-0.042928,0.03878,
-0.011184,0.036136,
0.060436,0.011468,
0.037962,0.004477,
-0.022133,0.0092623,
0.0010923,0.0005597,
0.036335,-0.0092449,
0.012527,-0.0025892,
0.010308,0.0091707,
0.033641,0.019535,
0.0060428,0.030999,
-0.011658,0.028133,
0.034258,0.0075948,
0.040151,-0.003434,
-0.017114,0.0010414,
-0.030289,-0.0035758,
-0.00036198,-0.020844,
0.006907,-0.031241,
0.015022,-0.025736,
0.028658,-0.0037918,
0.0065364,0.027628,
-0.012574,0.044797,
0.011042,0.03387,
0.024667,0.010351,
0.0078059,-0.0088963,
0.012743,-0.020716,
0.04259,-0.017696,
0.04641,0.0094075,
0.022675,0.048189,
0.013877,0.070765,
0.02178,0.063681,
0.011739,0.034238,
-0.0076424,-0.0066207,
0.0046839,-0.046264,
0.034475,-0.061268,
0.037145,-0.034419,
0.016221,0.020417,
